timestep,date,returns,volatility,ma_ratio,regime,w1,w2,w3,w4,reward,portfolio_return,capital,prev_capital,capital_change,action_norm
20,2007-10-17 00:00:00,0.000735561246983707,0.013330020941793919,1.0570287316857498,1.0,0.38885849714279175,2.48604834496291e-07,0.5153382420539856,0.09580306708812714,8.38743469341609,-0.00039457205465243117,0.9996054279453476,1.0,-0.00039457205465243117,0.6526581645011902
21,2007-10-18 00:00:00,-0.0048856427893042564,0.013523726724088192,0.6654829105106176,1.0,0.38874101638793945,2.492172939128068e-07,0.5155226588249207,0.09573610872030258,7.775804219423378,-0.0009922903330824573,0.9986135291423006,0.9996054279453476,-0.0009918988030469533,0.6527239084243774
22,2007-10-19 00:00:00,-0.015556588768959045,0.013775041326880455,-0.6365557173479106,1.0,0.38616764545440674,2.5058383812393004e-07,0.5201840400695801,0.0936480313539505,5.651763825453711,0.0007263621885946758,0.9993388842508887,0.9986135291423006,0.0007253551085880661,0.6545891761779785
23,2007-10-22 00:00:00,-0.007237893529236317,0.014252634719014168,-0.93640158578075,1.0,0.3878247141838074,2.513918673230364e-07,0.520982563495636,0.09119250625371933,5.60942123629943,-0.0006837022843995122,0.9986556339728371,0.9993388842508887,-0.0006832502780516059,0.6558558344841003
24,2007-10-23 00:00:00,-0.002689385786652565,0.014004132710397243,-3.5698901911209404,1.0,0.38842707872390747,2.497012587809877e-07,0.5189298987388611,0.09264272451400757,3.9907343799251236,0.0022577511745756063,1.0009103499034357,0.9986556339728371,0.002254715930598672,0.6547874808311462
25,2007-10-24 00:00:00,0.02045157365500927,0.015836011618375778,-0.8571116016038579,1.0,0.3889161944389343,2.4949463295342866e-07,0.5188213586807251,0.09226220846176147,4.40625633673443,0.001014394162017318,1.0019256675190804,1.0009103499034357,0.001015317615644662,0.6549379229545593
26,2007-10-25 00:00:00,0.005245593376457691,0.015884412452578545,0.01653906251871796,1.0,0.38713520765304565,2.4998360004246933e-07,0.5214783549308777,0.09138619899749756,5.790414999050281,-0.00021181883715570837,1.00171344078927,1.0019256675190804,-0.00021222672981036084,0.6558694839477539
27,2007-10-26 00:00:00,0.0020590960048139095,0.015939291566610336,1.4015344757326134,1.0,0.38841450214385986,2.4959444999694824e-07,0.5192500352859497,0.09233522415161133,5.149805952952622,0.0011996777061555886,1.0029151740721414,1.00171344078927,0.00120173328287132,0.6549902558326721
28,2007-10-29 00:00:00,0.009932238608598709,0.01621769182384014,2.490046908286873,1.0,0.3885878622531891,2.4918006147345295e-07,0.5174337029457092,0.093978151679039,5.109248099513078,0.001558691894171016,1.0044784098245088,1.0029151740721414,0.0015632357523673868,0.6538884043693542
29,2007-10-30 00:00:00,0.013081376440823078,0.016884025186300278,2.9750473619126456,1.0,0.3896385431289673,2.487683445906441e-07,0.5154599547386169,0.09490130096673965,5.495493597111136,-0.00039340269595833366,1.0040832453100519,1.0044784098245088,-0.0003951645144568694,0.6530876159667969
30,2007-10-31 00:00:00,-3.5535311326384544e-05,0.01684831827878952,1.9771444300135594,1.0,0.38685235381126404,2.4937619969023217e-07,0.5172437429428101,0.09590364247560501,4.326028442314106,0.0002601052359214595,1.004344412619458,1.0040832453100519,0.00026116730940617394,0.6529880166053772
31,2007-11-01 00:00:00,0.002574870828539133,0.016482114791870117,2.0069778094529345,1.0,0.3874589800834656,2.502723361885728e-07,0.5175961256027222,0.09494467824697495,3.6807117337894466,0.00039573100433965003,1.0047418628425668,1.004344412619458,0.0003974502231087751,0.6534865498542786
32,2007-11-02 00:00:00,-0.004142695106565952,0.016626033931970596,1.746435777746847,1.0,0.3866032361984253,2.506214684672159e-07,0.5204031467437744,0.09299333393573761,3.351204240647279,0.000336617878275991,1.005080076916652,1.0047418628425668,0.00033821407408507476,0.6549270153045654
33,2007-11-05 00:00:00,0.00351326959207654,0.016654755920171738,1.1043969003089695,1.0,0.3890713155269623,2.4950782062660437e-07,0.5170401334762573,0.09388823807239532,3.8635331698747466,-0.0005049196857459526,1.0045725922000657,1.005080076916652,-0.0005074847165862373,0.6538516879081726
34,2007-11-06 00:00:00,-0.007501410320401192,0.016564950346946716,-0.4324812242080713,1.0,0.389045774936676,2.494731745628087e-07,0.5169381499290466,0.09401589632034302,6.498380844696345,-0.00018138324741479028,1.0043903795610285,1.0045725922000657,-0.00018221263903717144,0.6537741422653198
35,2007-11-07 00:00:00,-0.0030455407686531544,0.015558335930109024,-0.9511761032678447,1.0,0.3903144598007202,2.4985880031636043e-07,0.5188595056533813,0.09082578122615814,6.150556467102159,0.0002710601572293303,1.004662629775232,1.0043903795610285,0.00027225021420340667,0.6555988788604736
36,2007-11-08 00:00:00,0.0013598583173006773,0.015348280780017376,-1.2269938847285542,1.0,0.389059841632843,2.502789868685795e-07,0.5211301445960999,0.08980980515480042,5.76040620288062,0.00021141799498747282,1.004875033534058,1.004662629775232,0.0002124037588260297,0.656513512134552
37,2007-11-12 00:00:00,-0.0034377824049443007,0.015273099765181541,-1.6744911866760115,1.0,0.3902886211872101,2.504573330952553e-07,0.5186153650283813,0.09109582006931305,7.290496435054821,0.00021368850272374118,1.0050897637753984,1.004875033534058,0.00021473024134044394,0.6554277539253235
38,2007-11-13 00:00:00,-0.0029449807479977608,0.015295527875423431,-2.5261614585062495,1.0,0.38782525062561035,2.501211611161125e-07,0.5200400948524475,0.09213440120220184,7.136716086558952,5.7569554105185716e-05,1.0051476263449346,1.0050897637753984,5.78625695362156e-05,0.6552395820617676
39,2007-11-14 00:00:00,0.004455420188605785,0.013970921747386456,-1.211245812473953,1.0,0.3859787583351135,2.507757130842947e-07,0.5229211449623108,0.09109990298748016,6.250287951492076,0.0027847702221268644,1.0079467315236215,1.0051476263449346,0.002799105178686867,0.6562966704368591
40,2007-11-15 00:00:00,0.012296551838517189,0.015116746537387371,1.997066023833004,1.0,0.38584432005882263,2.505557574750128e-07,0.522255003452301,0.09190046042203903,8.01467871630239,-0.00015895146102762325,1.0077865169180078,1.0079467315236215,-0.0001602146056136622,0.655798614025116
41,2007-11-16 00:00:00,-0.00591662060469389,0.015152315609157085,0.7929237937641352,1.0,0.38640791177749634,2.4905020268306544e-07,0.5194802284240723,0.09411165118217468,7.173546683573191,0.0004575285328942691,1.008247608004564,1.0077865169180078,0.0004610910865561202,0.6542383432388306
42,2007-11-19 00:00:00,0.0005778424674645066,0.013890455476939678,0.8776248364490704,1.0,0.38643187284469604,2.5016123572640936e-07,0.5200190544128418,0.09354884177446365,8.824615071400665,0.00043080826840236064,1.0086819694106892,1.008247608004564,0.0004343614061252943,0.6545997262001038
43,2007-11-20 00:00:00,-7.614838250447065e-05,0.01339380070567131,0.9910483126468902,1.0,0.38762959837913513,2.500752032119635e-07,0.5183537006378174,0.09401645511388779,8.55762936722492,-0.0006800521125790437,1.0079960131064711,1.0086819694106892,-0.0006859563042180827,0.654053807258606
44,2007-11-21 00:00:00,-0.008931279182434082,0.013796783052384853,-0.20747624379260005,1.0,0.3894755244255066,2.4979655677270785e-07,0.5163167119026184,0.09420756995677948,8.613066027477972,-0.0010408553884384553,1.0069468350247048,1.0079960131064711,-0.0010491780817663,0.6535664796829224
45,2007-11-22 00:00:00,-0.016336265951395035,0.01296092476695776,-44.98800753801043,1.0,0.38965803384780884,2.499166384950513e-07,0.5160921216011047,0.09424954652786255,5.960467240610715,0.00043481483758145423,1.0073846704492293,1.0069468350247048,0.00043783542452446866,0.6535040736198425
46,2007-11-23 00:00:00,-0.0037755933590233326,0.01293342188000679,18.141337161104502,1.0,0.38914161920547485,2.511488901291159e-07,0.519191324710846,0.09166686236858368,5.833882402498455,0.0012099527373186092,1.0086035582887722,1.0073846704492293,0.001218887839542937,0.6552813649177551
47,2007-11-26 00:00:00,0.005125581286847591,0.01302548497915268,29.744476024323376,1.0,0.390039324760437,2.5077275722651393e-07,0.5197396874427795,0.09022080153226852,7.395556390657582,0.0015609888465666355,1.0101779771938684,1.0086035582887722,0.001574418905096131,0.6560486555099487
48,2007-11-27 00:00:00,0.00967597495764494,0.012992762960493565,16.355969872733503,1.0,0.3896695375442505,2.4998774961204617e-07,0.5199910402297974,0.09033913910388947,7.54938464584888,0.0009170080347076226,1.0111043185154398,1.0101779771938684,0.0009263413215714333,0.6560444235801697
49,2007-11-28 00:00:00,-0.0005608785431832075,0.011935139074921608,1.3713576096652236,1.0,0.3886989951133728,2.497558284630941e-07,0.520500659942627,0.09080012142658234,7.160263587567989,-0.0010006850561100622,1.010092521533733,1.0111043185154398,-0.0010117969817067252,0.6559363007545471
50,2007-11-29 00:00:00,-0.002602775814011693,0.012152285315096378,-1.597023706839579,1.0,0.3880310356616974,2.5078773546738375e-07,0.5217483639717102,0.09022035449743271,6.30513775081236,-6.938696162295255e-05,1.0100224342827058,1.010092521533733,-7.008725102730651e-05,0.656451940536499
51,2007-11-30 00:00:00,-0.000768264988437295,0.012148204259574413,-1.8874550935930001,1.0,0.388715535402298,2.50669614842991e-07,0.520564079284668,0.09072016924619675,5.917658578192076,0.0016053407540776998,1.0116438644589925,1.0100224342827058,0.0016214301762866867,0.655985414981842
52,2007-12-03 00:00:00,0.00950601976364851,0.012517978437244892,-6.498502421092124,1.0,0.3900105953216553,2.499207596429187e-07,0.517874538898468,0.09211462736129761,6.499463719869624,0.00043164162228714886,1.0120805320578243,1.0116438644589925,0.00043666759883187467,0.6548186540603638
53,2007-12-04 00:00:00,0.005539319943636656,0.012639018706977367,-6.039267028161444,1.0,0.3877672255039215,2.498912010651111e-07,0.5187099575996399,0.09352260082960129,6.329459480122433,0.0004356491261365836,1.0125214440571952,1.0120805320578243,0.00044091199937090764,0.6543469429016113
54,2007-12-05 00:00:00,0.0018528851214796305,0.012372903525829315,27.14227190267407,1.0,0.38659316301345825,2.5086259825002344e-07,0.5211314558982849,0.09227515757083893,7.433067851467542,-0.00030559689911202614,1.012212020643607,1.0125214440571952,-0.0003094234135883056,0.6553983092308044
55,2007-12-06 00:00:00,0.004035630263388157,0.012530967593193054,8.888710772897864,1.0,0.3869268298149109,2.5073723008972593e-07,0.5212509036064148,0.09182203561067581,7.3404674746652345,0.0015209784190712838,1.0137515732825304,1.012212020643607,0.0015395526389234693,0.6556265354156494
56,2007-12-07 00:00:00,0.004517041612416506,0.012553591281175613,8.322809596084618,1.0,0.38874268531799316,2.4957938649095013e-07,0.5190075635910034,0.09224946796894073,8.158249183287117,-0.0005035928477443719,1.0132410552408357,1.0137515732825304,-0.0005105180416946631,0.6549807786941528
57,2007-12-10 00:00:00,0.0009127083467319608,0.012416533194482327,4.066388598164172,1.0,0.38923829793930054,2.4975281576189445e-07,0.5177032351493835,0.093058280646801,7.353597322081967,-0.0009276728377904941,1.0123010990357546,1.0132410552408357,-0.0009399562050811383,0.6543568968772888
58,2007-12-11 00:00:00,-0.0025642546825110912,0.01216142438352108,2.064248882386797,1.0,0.39020657539367676,2.498620688129449e-07,0.5173881649971008,0.09240499883890152,6.208489808159287,0.0014772986419642198,1.013796570074619,1.0123010990357546,0.0014954710388643822,0.6545917391777039
59,2007-12-12 00:00:00,0.008181068114936352,0.012495256960391998,2.916019586592919,1.0,0.3900028169155121,2.500240441349888e-07,0.5193842053413391,0.0906127542257309,7.239292581143294,0.0007974753423825032,1.0146050478414455,1.013796570074619,0.0008084777668264653,0.655799388885498
60,2007-12-13 00:00:00,0.0038815010339021683,0.011174202896654606,4.8650611475057906,1.0,0.3887611925601959,2.496986439837201e-07,0.5197227597236633,0.09151583909988403,6.581941609380196,0.0009531571674032957,1.015572125914879,1.0146050478414455,0.0009670780734336581,0.6554556488990784
61,2007-12-14 00:00:00,-0.0037734415382146835,0.011150509119033813,1.8416152888560513,1.0,0.387118935585022,2.5016279892042803e-07,0.520323634147644,0.09255716949701309,7.503839788934348,-0.00017553186782115482,1.0153938606427102,1.015572125914879,-0.0001782652721689093,0.6551065444946289
62,2007-12-17 00:00:00,-0.0029134112410247326,0.011216575279831886,1.0293097751716436,1.0,0.38628271222114563,2.5035734552147915e-07,0.5221421122550964,0.09157487004995346,6.9181160014284355,-0.0015819718273780703,1.0137875361614808,1.0153938606427102,-0.0016063244812294375,0.6559213399887085
