Date,PortfolioValue
2021-03-23,3.4762237143758474
2021-03-24,3.409975607630127
2021-03-25,3.3539915786272383
2021-03-26,3.399431275328777
2021-03-30,3.4836523350324264
2021-03-31,3.445101040486586
2021-04-01,3.489178169330772
2021-04-05,3.43185790980994
2021-04-06,3.443258128415365
2021-04-07,3.4770786668884983
2021-04-08,3.4907471370893917
2021-04-09,3.481020835621473
2021-04-12,3.350181700030152
2021-04-13,3.39850402409529
2021-04-15,3.417612764031236
2021-04-16,3.426690094671532
2021-04-19,3.3622398616056897
2021-04-20,3.3465320293572134
2021-04-22,3.3738667374318707
2021-04-23,3.3577193654457242
2021-04-26,3.393504512948234
2021-04-27,3.4353944368644203
2021-04-28,3.4881539260355354
2021-04-29,3.495731890922945
2021-04-30,3.429857256411726
2021-05-03,3.430618198797096
2021-05-04,3.3962842346387734
2021-05-05,3.4265339212646952
2021-05-06,3.4532083271971548
2021-05-07,3.477749310512871
2021-05-10,3.507505190285434
2021-05-11,3.484627368190016
2021-05-12,3.446117258402828
2021-05-14,3.441451697077803
2021-05-17,3.502659874222266
2021-05-18,3.5488481319633114
2021-05-19,3.529366247207626
2021-05-20,3.4983600245160518
2021-05-21,3.5655956227916086
2021-05-24,3.571195674380691
2021-05-25,3.573883405787326
2021-05-26,3.59713645959806
2021-05-27,3.606241048500265
2021-05-28,3.630707682726004
2021-05-31,3.6675346974795833
2021-06-01,3.665543803349682
2021-06-02,3.6658820070876765
2021-06-03,3.694466617433511
2021-06-04,3.68943105052
2021-06-07,3.709822663987104
2021-06-08,3.7069281205366296
2021-06-09,3.6806797500053396
2021-06-10,3.7063283507089815
2021-06-11,3.721763855457169
2021-06-14,3.724896861593586
2021-06-15,3.7392844515812618
2021-06-16,3.7137870739210497
2021-06-17,3.6947034441386366
2021-06-18,3.692686482976847
2021-06-21,3.7085070222138286
2021-06-22,3.7150849030845254
2021-06-23,3.6935823885031502
2021-06-24,3.7195117158668
2021-06-25,3.737030605717719
2021-06-28,3.725586266189644
2021-06-29,3.7089804138712075
2021-06-30,3.7022270482368027
2021-07-01,3.691828833210123
2021-07-02,3.7024006977051727
2021-07-05,3.7305008539041604
2021-07-06,3.7264651073837936
2021-07-07,3.7418555597847485
2021-07-08,3.703808910927123
2021-07-09,3.6942622586392186
2021-07-12,3.6949636811266986
2021-07-13,3.724964453094768
2021-07-14,3.735391631405664
2021-07-15,3.7530027364893424
2021-07-16,3.7528021753327856
2021-07-19,3.7099218971108834
2021-07-20,3.679776007786748
2021-07-22,3.727852664184706
2021-07-23,3.735873741537013
2021-07-26,3.727952002509188
2021-07-27,3.7084006001682788
2021-07-28,3.699116677171407
2021-07-29,3.7164165337857904
2021-07-30,3.712557012816506
2021-08-02,3.7431549578404235
2021-08-03,3.8047315677391507
2021-08-04,3.8368674338781807
2021-08-05,3.8458564176410657
2021-08-06,3.8316930805133356
2021-08-09,3.836726980672731
2021-08-10,3.842213190375363
2021-08-11,3.8427531774777197
2021-08-12,3.863382232416686
2021-08-13,3.9047536829750498
2021-08-16,3.9132874512027582
2021-08-17,3.926246163309781
2021-08-18,3.9147429182583777
2021-08-20,3.8849907002291926
2021-08-23,3.896536675970248
2021-08-24,3.9287436450385607
2021-08-25,3.9312708702530315
2021-08-26,3.9318366448405566
2021-08-27,3.949010900739615
2021-08-30,4.0058178413752685
2021-08-31,4.056454562436471
2021-09-01,4.042359430208885
2021-09-02,4.08213049830601
2021-09-03,4.104673678658581
2021-09-06,4.118338086102327
2021-09-07,4.114378945933811
2021-09-08,4.112210630815529
2021-09-09,4.116181727467571
2021-09-13,4.112664463304271
2021-09-14,4.118891995453506
2021-09-15,4.154055191783657
2021-09-16,4.181819481766037
2021-09-17,4.170626218635225
2021-09-20,4.123122041998467
2021-09-21,4.164755452315412
2021-09-22,4.160882389966426
2021-09-23,4.23059508751805
2021-09-24,4.238235009049308
2021-09-27,4.238715022592299
2021-09-28,4.211814347602624
2021-09-29,4.202396710693296
2021-09-30,4.178880199196093
2021-10-01,4.157151065248124
2021-10-04,4.197315868756585
2021-10-05,4.230398068220941
2021-10-06,4.1858721041959175
2021-10-07,4.222305270881567
2021-10-08,4.248782564492358
2021-10-11,4.26160308457224
2021-10-12,4.273225757679627
2021-10-13,4.316135799017571
2021-10-14,4.360841531496392
2021-10-18,4.395884161588214
2021-10-19,4.381126090783985
2021-10-20,4.342619036340013
2021-10-21,4.320232911517523
2021-10-22,4.304251614619744
2021-10-25,4.306906175119751
2021-10-26,4.34306010133568
2021-10-27,4.328527751716738
2021-10-28,4.239077132469149
2021-10-29,4.192198446908374
2021-11-01,4.257320195846336
2021-11-02,4.247037356864735
2021-11-03,4.231944175615032
2021-11-04,4.254068069816764
2021-11-08,4.292404731985134
2021-11-09,4.286262316235719
2021-11-10,4.279425382811964
2021-11-11,4.243134873425058
2021-11-12,4.301016008798333
2021-11-15,4.302709536450429
2021-11-16,4.274838250096769
2021-11-17,4.249429392213308
2021-11-18,4.21561753172571
2021-11-22,4.127688232196539
2021-11-23,4.149575937190417
2021-11-24,4.127302916683596
2021-11-25,4.157865006489196
2021-11-26,4.029254697576333
2021-11-29,4.036178982900677
2021-11-30,4.018362846733181
2021-12-01,4.06460980783521
2021-12-02,4.123748838588639
2021-12-03,4.072072254193027
2021-12-06,4.000405662070248
2021-12-07,4.066961561950316
2021-12-08,4.140788502023515
2021-12-09,4.152666829434644
2021-12-10,4.151267197032046
2021-12-13,4.115184902940272
2021-12-14,4.104256414223019
2021-12-15,4.078168118003753
2021-12-16,4.084971142788996
2021-12-17,4.018647310188363
2021-12-20,3.925252060984466
2021-12-21,3.9646307493723096
2021-12-22,4.0110630375507546
2021-12-23,4.040550374732279
2021-12-24,4.023212974342753
2021-12-27,4.043982371380926
2021-12-28,4.081001096656684
2021-12-29,4.076049875343552
2021-12-30,4.073618487094838
2021-12-31,4.111434787739869
2022-01-03,4.179911260492781
2022-01-04,4.225216625558798
2022-01-05,4.255515310427102
2022-01-06,4.210212097966146
2022-01-07,4.227074382252112
2022-01-10,4.275200213064464
2022-01-11,4.288452321241134
2022-01-12,4.328026996104419
2022-01-13,4.339519395102742
2022-01-14,4.33900076928118
2022-01-17,4.352239462572449
2022-01-18,4.302904535659945
2022-01-19,4.258759558596599
2022-01-20,4.21293700858944
2022-01-21,4.177633468517865
2022-01-24,4.059539076545092
2022-01-25,4.091992471678646
2022-01-27,4.049708752074725
2022-01-28,4.047643431338558
2022-01-31,4.107552617206221
2022-02-01,4.1672874679523115
2022-02-02,4.21853485334305
2022-02-03,4.163046639568536
2022-02-04,4.1519734552710075
2022-02-07,4.07563068690018
2022-02-08,4.089020398263152
2022-02-09,4.138671451444702
2022-02-10,4.174489462484011
2022-02-11,4.11618695669882
2022-02-14,3.98209944512375
2022-02-15,4.110305965931865
2022-02-16,4.102682010019259
2022-02-17,4.098246848049061
2022-02-18,4.091115910421206
2022-02-21,4.07356675532996
2022-02-22,4.044737038628342
2022-02-23,4.037447990433238
2022-02-24,3.8321880713820327
2022-02-25,3.9351911795998116
2022-02-28,3.969248734313441
2022-03-02,3.9219833266664095
2022-03-03,3.894869000181402
2022-03-04,3.831393065720288
2022-03-07,3.7354841304348563
