Date,PortfolioValue
2015-01-12,1.8951002320418482
2015-01-13,1.8893828299974376
2015-01-14,1.8840901216535144
2015-01-15,1.936546840865171
2015-01-16,1.9413133375190135
2015-01-19,1.9502658471315517
2015-01-20,1.9854300189388254
2015-01-21,1.993665735280716
2015-01-22,2.001417500391882
2015-01-23,2.0194520427289397
2015-01-27,2.037666793256613
2015-01-28,2.03859135090499
2015-01-29,2.047849773520695
2015-01-30,2.0129356715725497
2015-02-02,2.0101396039835038
2015-02-03,2.0002081741155515
2015-02-04,1.9922242938878607
2015-02-05,1.9893084761482704
2015-02-06,1.977002285499376
2015-02-09,1.9442873183308425
2015-02-10,1.9537983398893344
2015-02-11,1.9688093507028563
2015-02-12,1.9892416119970884
2015-02-13,2.012067696822318
2015-02-16,2.0130036343440514
2015-02-18,2.027530778653728
2015-02-19,2.0339036342812453
2015-02-20,2.0188930378417145
2015-02-23,1.9997675413013685
2015-02-24,2.0015050937120344
2015-02-25,2.0027568803472064
2015-02-26,1.9824859092512157
2015-02-27,2.0215331567508086
2015-03-02,2.0488069227514223
2015-03-03,2.0584205948254892
2015-03-04,2.0405025862532553
2015-03-05,2.044176683212421
2015-03-09,2.000130282008563
2015-03-10,1.989266866703955
2015-03-11,1.9863272840415749
2015-03-12,2.0048018299546317
2015-03-13,1.973629171783261
2015-03-16,1.9700839346156134
2015-03-17,1.99197263412857
2015-03-18,1.9828858754342942
2015-03-19,1.970437336776847
2015-03-20,1.9549584512971652
2015-03-23,1.950104642018375
2015-03-24,1.9481754942504848
2015-03-25,1.9452273273228897
2015-03-26,1.899457665840924
2015-03-27,1.8992759660217688
2015-03-30,1.935833617313152
2015-03-31,1.9355183619841343
2015-04-01,1.9586201219551203
2015-04-06,1.9764958346166812
2015-04-07,1.9765928293126593
2015-04-08,1.989730787804412
2015-04-09,2.005254490392516
2015-04-10,2.0057527012619096
2015-04-13,2.018792776387901
2015-04-16,1.9878397076295138
2015-04-17,1.9633772710891322
2015-04-20,1.9250482921808856
2015-04-21,1.9079919491747568
2015-04-22,1.920580564244056
2015-04-23,1.9129685940465697
2015-04-24,1.8904171913682797
2015-04-27,1.8682693597267768
2015-04-28,1.8856457782583096
2015-04-29,1.8745434659912223
2015-04-30,1.8604434684263444
2015-05-04,1.8968448550323376
2015-05-05,1.8951128205197687
2015-05-06,1.8399360539552982
2015-05-07,1.8303373441578885
2015-05-08,1.86277402389797
2015-05-11,1.8951357856437945
2015-05-12,1.8471064075779078
2015-05-13,1.8733447069388927
2015-05-14,1.8706218520116877
2015-05-15,1.8798544054453439
2015-05-18,1.906798307286935
2015-05-19,1.9048600048221227
2015-05-20,1.918814833800264
2015-05-21,1.918269481031188
2015-05-22,1.9274676544501455
2015-05-25,1.9059627837886317
2015-05-26,1.8984762362917147
2015-05-27,1.8973256790723085
2015-05-28,1.8935472393809638
2015-05-29,1.9213138063029833
2015-06-01,1.9212532074580224
2015-06-02,1.8735134806277611
2015-06-03,1.8489843280218112
2015-06-04,1.847908132875682
2015-06-05,1.8440511345187913
2015-06-08,1.8269926309738107
2015-06-09,1.8217366046715562
2015-06-10,1.8463934301722185
2015-06-11,1.8079216449385618
2015-06-12,1.8121599152390075
2015-06-15,1.819647455277771
2015-06-16,1.8277166494431518
2015-06-17,1.8384099947114563
2015-06-18,1.8584867468606467
2015-06-19,1.870666399359422
2015-06-22,1.9016777956984146
2015-06-23,1.9085693337025627
2015-06-24,1.903554001757391
2015-06-25,1.9125535312119246
2015-06-26,1.9084583219380618
2015-06-29,1.8932673544197431
2015-06-30,1.9053997927820676
2015-07-01,1.9258827533929932
2015-07-02,1.9239072197568925
2015-07-03,1.933603188623944
2015-07-06,1.9426352839049439
2015-07-07,1.9398823106788385
2015-07-08,1.9040500568917604
2015-07-09,1.8956925950661465
2015-07-10,1.903442388606492
2015-07-13,1.9274485514884159
2015-07-14,1.9261029200672317
2015-07-15,1.9429990699001933
2015-07-16,1.9634329522783562
2015-07-17,1.9638697479347016
2015-07-20,1.9623166496005646
2015-07-21,1.9443581608297307
2015-07-22,1.9695951840267591
2015-07-23,1.9589876340575514
2015-07-24,1.9424263908103734
2015-07-27,1.90348805439973
2015-07-28,1.8976744590215275
2015-07-29,1.9068896846000212
2015-07-30,1.9182152896893527
2015-07-31,1.9451276545346456
2015-08-03,1.9476016798131153
