timestep,date,returns,volatility,ma_ratio,regime,w1,w2,w3,w4,reward,portfolio_return,capital,prev_capital,capital_change,action_norm
3254,2021-01-07 00:00:00,0.003652849467471242,0.008052132092416286,1.1895012680960022,1.0,0.43105974793434143,3.556702381501964e-07,0.22658821940422058,0.34235167503356934,6.256131385326811,0.0020379885324632863,1.0907864006445804,1.0885679117236802,0.0022184889209002634,0.5952809453010559
3255,2021-01-08 00:00:00,-0.000617625133600086,0.008092082105576992,1.895085785064772,1.0,0.4283859431743622,3.539829265264416e-07,0.23057733476161957,0.3410363495349884,6.7408279158785485,0.004447852656620288,1.0956380578344926,1.0907864006445804,0.004851657189912206,0.5941264033317566
3256,2021-01-11 00:00:00,0.003912435844540596,0.008252227678894997,1.52961891194263,1.0,0.4335673153400421,3.5172217849321896e-07,0.22492504119873047,0.34150731563568115,7.229860181927403,-0.0006051103877439123,1.0949750758644894,1.0956380578344926,-0.0006629819700032513,0.5959858894348145
3257,2021-01-12 00:00:00,0.001585754449479282,0.00820072554051876,1.321155970100661,1.0,0.430420458316803,3.588038168800267e-07,0.22673919796943665,0.34283995628356934,6.424730726534784,0.0005546288367384022,1.0955823806170737,1.0949750758644894,0.0006073047525843034,0.5951568484306335
3258,2021-01-13 00:00:00,-0.0004578240914270282,0.008129246532917023,0.9992819723309008,1.0,0.4355165362358093,3.5317140145707526e-07,0.22243374586105347,0.34204939007759094,6.914992624296457,0.004299111650312604,1.1002924115934618,1.0955823806170737,0.004710030976388113,0.596782386302948
3259,2021-01-14 00:00:00,0.0037293306086212397,0.008097998797893524,0.901383190839182,1.0,0.43048161268234253,3.5721544122679916e-07,0.22645311057567596,0.34306493401527405,7.110345780251189,0.00398370792220315,1.1046756551902668,1.1002924115934618,0.0043832435968049754,0.595221757888794
3260,2021-01-15 00:00:00,0.00415772246196866,0.008028639480471611,1.3958360446976903,1.0,0.4303722381591797,3.5440365309113986e-07,0.22816717624664307,0.341460257768631,7.1928045852398546,-0.0023526991734285074,1.102076685689394,1.1046756551902668,-0.002598969500872794,0.5948745012283325
3261,2021-01-18 00:00:00,-0.004008830990642309,0.008094102144241333,0.5665794859982756,1.0,0.4302140772342682,3.538860937624122e-07,0.2258388102054596,0.34394675493240356,6.608978488007953,-0.002209700364411149,1.099641426435417,1.102076685689394,-0.002435259253976918,0.5953038334846497
3262,2021-01-19 00:00:00,-0.002199241891503334,0.007720703724771738,0.18991608013273095,1.0,0.4316454529762268,3.5575283163780114e-07,0.22679635882377625,0.3415578305721283,5.170855307753575,0.0032731349426651235,1.103240701212685,1.099641426435417,0.003599274777267958,0.5953285694122314
3263,2021-01-20 00:00:00,0.0028789611533284187,0.005830354057252407,0.48624641401109653,0.0,0.4335344731807709,3.5522768371265556e-07,0.22682484984397888,0.33964037895202637,10.832549692117736,0.006955523345408388,1.1109143176655745,1.103240701212685,0.007673616452889442,0.595615029335022
3264,2021-01-21 00:00:00,0.0042715356685221195,0.005797026678919792,0.5364053775301003,0.0,0.43321874737739563,3.5586378999141743e-07,0.22549523413181305,0.34128567576408386,10.900416546460807,0.0007429460318271186,1.111739667049584,1.1109143176655745,0.0008253493840095771,0.5958208441734314
3265,2021-01-22 00:00:00,0.0037705886643379927,0.005883763078600168,0.49393613589093704,1.0,0.43414556980133057,3.542111244314583e-07,0.22443260252475739,0.3414214849472046,10.02825295296602,0.0019275982921740376,1.113882654533131,1.111739667049584,0.002142987483547021,0.5961719751358032
3266,2021-01-25 00:00:00,-0.0004053732263855636,0.0057088895700871944,1.0181632882723404,0.0,0.43186241388320923,3.572389459804981e-07,0.22699511051177979,0.3411421477794647,9.386784313983611,-0.0036399356477914147,1.1098281933514393,1.113882654533131,-0.004054461181691726,0.5953233242034912
3267,2021-01-27 00:00:00,-0.0016836465802043676,0.0058885859325528145,1.2563414268713413,1.0,0.4313642084598541,3.554487761903147e-07,0.2280871570110321,0.34054824709892273,7.3006379955315674,-0.007467419502545258,1.1015406406559323,1.1098281933514393,-0.008287552695507072,0.595039427280426
3268,2021-01-28 00:00:00,-0.006956283003091812,0.00647027138620615,-0.19144967864937612,0.0,0.4311356842517853,3.5660136177284585e-07,0.22663035988807678,0.3422335982322693,4.974978342215548,-0.002527381793634431,1.09875662689579,1.1015406406559323,-0.0027840137601422565,0.595284104347229
3269,2021-01-29 00:00:00,-0.004112180322408676,0.00660649873316288,-2.722969279452745,0.0,0.43177106976509094,3.5716746538128064e-07,0.22664572298526764,0.34158289432525635,3.9140417667803282,-0.0020273146700749978,1.096529101467242,1.09875662689579,-0.002227525428547983,0.5953766703605652
3270,2021-02-01 00:00:00,-0.0021196354646235704,0.006421435158699751,-3.56491218265081,0.0,0.43328818678855896,3.5758853300649207e-07,0.2272443324327469,0.3394671380519867,5.560643219700589,0.012432704791464078,1.1101619240810336,1.096529101467242,0.013632822613791618,0.5954968929290771
3271,2021-02-02 00:00:00,0.013096119277179241,0.008237593807280064,-0.2903168970014393,1.0,0.4351622462272644,3.585391539218108e-07,0.22857044637203217,0.33626696467399597,5.943500378229021,0.007869779607992289,1.1188986537527361,1.1101619240810336,0.00873672967170247,0.5955552458763123
3272,2021-02-03 00:00:00,0.008074083365499973,0.008479558862745762,1.1391322848185235,1.0,0.43349507451057434,3.534619565925823e-07,0.22690638899803162,0.3395981788635254,6.300668584496308,0.003445792940725889,1.122754146835225,1.1188986537527361,0.003855493082488781,0.5955933332443237
3273,2021-02-04 00:00:00,0.005719497799873352,0.008687116205692291,2.5591680007008115,1.0,0.4349544048309326,3.553066107997438e-07,0.22589975595474243,0.3391454815864563,6.364876954620782,0.0024473538423765984,1.1255019235105264,1.122754146835225,0.002747776675301461,0.596016526222229
3274,2021-02-05 00:00:00,0.006919135805219412,0.00899589154869318,3.5651179229451855,1.0,0.43052005767822266,3.536517283464491e-07,0.22770380973815918,0.3417757451534271,6.3044224387988494,-0.0006860767104459597,1.1247297428532437,1.1255019235105264,-0.0007721806572826839,0.5949850678443909
3275,2021-02-08 00:00:00,-0.00044364493805915117,0.008976423181593418,3.7353934459538425,1.0,0.43116244673728943,3.571202000784979e-07,0.22500178217887878,0.34383538365364075,5.786207260543478,0.008300846314645671,1.1340659515941793,1.1247297428532437,0.009336208740935659,0.5956085920333862
3276,2021-02-09 00:00:00,0.005536543671041727,0.009167353622615337,2.7634452073384206,1.0,0.4329569339752197,3.546657012520882e-07,0.22267235815525055,0.34437036514282227,6.200763941934249,0.0021130309651355983,1.1364622680664038,1.1340659515941793,0.002396316472224491,0.5963435769081116
3277,2021-02-10 00:00:00,0.0025122349616140127,0.009172475896775723,2.1153751959098632,1.0,0.4287559986114502,3.5555109434426413e-07,0.22726291418075562,0.3439807891845703,6.681402776729911,0.0012628717164158143,1.1378974741215186,1.1364622680664038,0.0014352060551148238,0.594813346862793
3278,2021-02-11 00:00:00,0.0004535378247965127,0.00916017685085535,1.5287120809264634,1.0,0.43298429250717163,3.5484842442201625e-07,0.22600547969341278,0.3410099148750305,6.843329872739249,0.0034645991647401786,1.14183983275992,1.1378974741215186,0.003942358638401311,0.5956858396530151
3279,2021-02-12 00:00:00,0.0038856808096170425,0.009147022850811481,1.2142577830953862,1.0,0.4304313361644745,3.5293058431307145e-07,0.22711646556854248,0.3424518406391144,6.7066562648105315,0.001034947970010025,1.1430215775769115,1.14183983275992,0.0011817448169915146,0.595085084438324
3280,2021-02-15 00:00:00,-0.0013222814304754138,0.009107883088290691,1.3069614987310403,1.0,0.4327510893344879,3.515715434332378e-07,0.22864922881126404,0.338599294424057,6.257263871149918,0.004873658999570374,1.1485922749751722,1.1430215775769115,0.005570697398260771,0.5951499342918396
3281,2021-02-16 00:00:00,0.007487418595701456,0.009046767838299274,1.1477653204275187,1.0,0.43570441007614136,3.5361907180231356e-07,0.22487527132034302,0.3394199311733246,7.599279530374656,-0.0024084723631242477,1.1458259222243965,1.1485922749751722,-0.002766352750775747,0.5963330268859863
3282,2021-02-17 00:00:00,-0.00021534661937039346,0.008984544314444065,0.8692400366322248,1.0,0.4332299530506134,3.5536575637706846e-07,0.22602912783622742,0.3407405614852905,7.522379316933648,-0.006714970472709303,1.1381317349897948,1.1458259222243965,-0.00769418723460169,0.5957193374633789
3283,2021-02-18 00:00:00,-0.00788712128996849,0.009507271461188793,0.21304455970218686,1.0,0.4357115626335144,3.5781428664449777e-07,0.2252144068479538,0.33907365798950195,5.366199113142122,0.0021018888098358612,1.140523961347689,1.1381317349897948,0.002392226357894156,0.5962692499160767
3284,2021-02-19 00:00:00,-0.0001311063242610544,0.009344058111310005,-0.2571209490607213,1.0,0.4303954839706421,3.574187985577737e-07,0.2288641780614853,0.34073999524116516,4.691887427256355,-0.0056290080633084605,1.1341039427728663,1.140523961347689,-0.006420018574822661,0.5947459936141968
3285,2021-02-22 00:00:00,-0.0035327645018696785,0.009594650007784367,-0.6880655669156777,1.0,0.4292992055416107,3.542522506450041e-07,0.23113921284675598,0.33956122398376465,3.4706176163133433,-0.0018599311362949011,1.1319945875379083,1.1341039427728663,-0.0021093552349580325,0.5941590070724487
3286,2021-02-23 00:00:00,-0.0005958541296422482,0.009603677317500114,-2.003224331527002,1.0,0.43071436882019043,3.577976883661904e-07,0.2288747876882553,0.3404104709625244,2.852029137538146,-0.0010835909851377723,1.1307679684076275,1.1319945875379083,-0.0012266191302807705,0.5947922468185425
3287,2021-02-24 00:00:00,-0.0026950587052851915,0.009458226151764393,-2.5078011159835145,1.0,0.43170586228370667,3.550427436493919e-07,0.22741569578647614,0.34087809920310974,3.3123955109212533,0.005714551408537272,1.13722980009422,1.1307679684076275,0.006461831686592534,0.595219075679779
3288,2021-02-25 00:00:00,0.006277880631387234,0.009254160337150097,-0.07336247305689945,1.0,0.4345482587814331,3.5753777183344937e-07,0.2280699908733368,0.33738142251968384,5.779908562798699,0.0023399193223436754,1.1398908260774054,1.13722980009422,0.0026610259831854055,0.5955454111099243
3289,2021-02-26 00:00:00,-0.0006770136533305049,0.009197380393743515,-0.1212428823242781,1.0,0.43448713421821594,3.579903591344191e-07,0.22194652259349823,0.34356600046157837,6.728346428850927,-0.010358993763010305,1.128082704119557,1.1398908260774054,-0.011808121957848527,0.5967218279838562
3290,2021-03-01 00:00:00,-0.009552291594445705,0.010300034657120705,-0.8802637378736768,1.0,0.43319955468177795,3.588044421576342e-07,0.22322040796279907,0.3435797095298767,4.653332629434997,0.010165758534787406,1.1395505204969063,1.128082704119557,0.011467816377349394,0.5962685942649841
3291,2021-03-02 00:00:00,0.0097939008846879,0.009381131269037724,0.4252171307858611,1.0,0.43538323044776917,3.5737630810217524e-07,0.22768400609493256,0.3369324207305908,4.513794541397898,-0.004727967110265241,1.1341627631155113,1.1395505204969063,-0.005387757381394964,0.5957533121109009
